week,sector_name,lat,long,azimuth,zone,post_code,state,total_score,national_overview,post_code_overview,area_experience_state_rank,area_experience_post_code_rank,average_customer_experience_state,average_customer_experience_post_code,state_area_experience_base_rank,post_code_area_experience_base_rank,crowd_post_code_score,complaint_post_code_score,complaint_data_post_code_score,complaint_voice_post_code_score,addtional_post_code_score,crowd_state_score,complaint_state_score,complaint_data_state_score,complaint_voice_state_score,addtional_state_score,benchmark_area_post_code,tpg_total_post_code_score,optus_total_post_code_score,telstra_total_post_code_score,benchmark_area_state,tpg_total_state_score,optus_total_state_score,telstra_total_state_score,usage_pattern_post_code,usage_pattern_state,total_#_of_churned_users_sector,total_#_of_churned_users_post_code,total_#_of_churned_users_state,total_#_of_churned_users_sector_acumulated,total_#_of_churned_users_post_code_acumulated,total_#_of_churned_users_state_acumulated,user_count_per_sector,user_count_per_post_code,user_count_per_state,churned_ratio_post_code,churned_ratio_state,churned_ratio_post_code_accumulated,churned_ratio_state_accumulated,total_complaints_per_post_code,total_complaints_per_state,total_complaints_per_sector,quality,accessibility,capacity,eea_integrity,unique_integrity,netscout_integrity,ran_integrity,crowd_integrity
24/03/2025,200410_2,-33.879881,151.2033,240,Zone1,2000,NSW,84,Green,Green,75,71,90,90,60,52,75,20,10,30,80,70,10,10,10,60,50,70,75,70,100,70,70,70,Heavy Data User,Heavy Data User,-,65,1688,-,588,14462,16277,584962,2812608,0.011111833,0.060015473,0.10051935,0.5141847,24,804,-,83,84,90,1,1,1,1,1
24/03/2025,200410_3,-33.879881,151.2033,0,Zone1,2000,NSW,80,Green,Green,75,71,90,90,60,52,75,20,10,30,80,70,10,10,10,60,50,70,75,70,100,70,70,70,Heavy Data User,Heavy Data User,-,65,1688,2,588,14462,15333,584962,2812608,0.011111833,0.060015473,0.10051935,0.5141847,24,804,-,100,85,74,1,1,1,1,1
24/03/2025,200452_1,-33.86926,151.20389,120,Zone1,2000,NSW,69,Green,Green,75,71,90,90,60,52,75,20,10,30,80,70,10,10,10,60,50,70,75,70,100,70,70,70,Heavy Data User,Heavy Data User,-,65,1688,4,588,14462,388,584962,2812608,0.011111833,0.060015473,0.10051935,0.5141847,24,804,-,80,91,85,1,1,1,1,0
24/03/2025,201547_1,-33.874085,151.201544,120,Zone1,2000,NSW,82,Green,Green,75,71,90,90,60,52,75,20,10,30,80,70,10,10,10,60,50,70,75,70,100,70,70,70,Heavy Data User,Heavy Data User,-,65,1688,-,588,14462,39942,584962,2812608,0.011111833,0.060015473,0.10051935,0.5141847,24,804,-,68,84,100,1,1,1,1,1
24/03/2025,201547_2,-33.874085,151.201544,240,Zone1,2000,NSW,83,Green,Green,75,71,90,90,60,52,75,20,10,30,80,70,10,10,10,60,50,70,75,70,100,70,70,70,Heavy Data User,Heavy Data User,-,65,1688,-,588,14462,25475,584962,2812608,0.011111833,0.060015473,0.10051935,0.5141847,24,804,-,84,85,100,1,1,1,1,1
24/03/2025,201561_1,-33.87311,151.20977,120,Zone1,2000,NSW,79,Green,Green,75,71,90,90,60,52,75,20,10,30,80,70,10,10,10,60,50,70,75,70,100,70,70,70,Heavy Data User,Heavy Data User,-,65,1688,-,588,14462,45726,584962,2812608,0.011111833,0.060015473,0.10051935,0.5141847,24,804,-,71,91,79,1,1,1,1,1
24/03/2025,201561_2,-33.87311,151.20977,240,Zone1,2000,NSW,81,Green,Green,75,71,90,90,60,52,75,20,10,30,80,70,10,10,10,60,50,70,75,70,100,70,70,70,Heavy Data User,Heavy Data User,-,65,1688,-,588,14462,82655,584962,2812608,0.011111833,0.060015473,0.10051935,0.5141847,24,804,-,69,90,75,1,1,1,1,1
24/03/2025,201561_3,-33.87311,151.20977,0,Zone1,2000,NSW,79,Green,Green,75,71,90,90,60,52,75,20,10,30,80,70,10,10,10,60,50,70,75,70,100,70,70,70,Heavy Data User,Heavy Data User,-,65,1688,10,588,14462,63606,584962,2812608,0.011111833,0.060015473,0.10051935,0.5141847,24,804,-,70,91,65,1,1,1,1,1
24/03/2025,201653_1,-33.8699,151.2018,120,Zone1,2000,NSW,79,Green,Green,75,71,90,90,60,52,75,20,10,30,80,70,10,10,10,60,50,70,75,70,100,70,70,70,Heavy Data User,Heavy Data User,-,65,1688,5,588,14462,76719,584962,2812608,0.011111833,0.060015473,0.10051935,0.5141847,24,804,-,60,100,60,1,1,1,1,1
24/03/2025,201653_2,-33.8699,151.2018,240,Zone1,2000,NSW,78,Green,Green,75,71,90,90,60,52,75,20,10,30,80,70,10,10,10,60,50,70,75,70,100,70,70,70,Heavy Data User,Heavy Data User,-,65,1688,1,588,14462,59636,584962,2812608,0.011111833,0.060015473,0.10051935,0.5141847,24,804,-,60,100,90,1,1,1,1,1
24/03/2025,201653_3,-33.8699,151.2018,0,Zone1,2000,NSW,83,Green,Green,75,71,90,90,60,52,75,20,10,30,80,70,10,10,10,60,50,70,75,70,100,70,70,70,Heavy Data User,Heavy Data User,-,65,1688,2,588,14462,47982,584962,2812608,0.011111833,0.060015473,0.10051935,0.5141847,24,804,-,40,100,80,1,1,1,1,1
24/03/2025,201653_4,-33.8699,151.2018,120,Zone1,2000,NSW,83,Green,Green,75,71,90,90,60,52,75,20,10,30,80,70,10,10,10,60,50,70,75,70,100,70,70,70,Heavy Data User,Heavy Data User,-,65,1688,2,588,14462,22052,584962,2812608,0.011111833,0.060015473,0.10051935,0.5141847,24,804,-,40,100,80,1,1,1,1,1
24/03/2025,202003_1,-33.87568,151.20886,120,Zone1,2000,NSW,75,Green,Green,75,71,90,90,60,52,75,20,10,30,80,70,10,10,10,60,50,70,75,70,100,70,70,70,Heavy Data User,Heavy Data User,1,65,1688,1,588,14462,37687,584962,2812608,0.011111833,0.060015473,0.10051935,0.5141847,24,804,-,72,93,66,1,1,1,1,1
24/03/2025,202003_2,-33.87568,151.20886,240,Zone1,2000,NSW,79,Green,Green,75,71,90,90,60,52,75,20,10,30,80,70,10,10,10,60,50,70,75,70,100,70,70,70,Heavy Data User,Heavy Data User,1,65,1688,5,588,14462,32161,584962,2812608,0.011111833,0.060015473,0.10051935,0.5141847,24,804,-,73,94,53,1,1,1,1,1
24/03/2025,202028_1,-33.87434,151.21368,120,Zone1,2000,NSW,79,Green,Green,75,71,90,90,60,52,75,20,10,30,80,70,10,10,10,60,50,70,75,70,100,70,70,70,Heavy Data User,Heavy Data User,-,65,1688,1,588,14462,17157,584962,2812608,0.011111833,0.060015473,0.10051935,0.5141847,24,804,-,40,100,50,1,1,1,1,1
24/03/2025,202028_2,-33.87434,151.21368,240,Zone1,2000,NSW,81,Green,Green,75,71,90,90,60,52,75,20,10,30,80,70,10,10,10,60,50,70,75,70,100,70,70,70,Heavy Data User,Heavy Data User,-,65,1688,-,588,14462,27105,584962,2812608,0.011111833,0.060015473,0.10051935,0.5141847,24,804,-,60,100,40,1,1,1,1,1
24/03/2025,202028_3,-33.87434,151.21368,0,Zone1,2000,NSW,84,Green,Green,75,71,90,90,60,52,75,20,10,30,80,70,10,10,10,60,50,70,75,70,100,70,70,70,Heavy Data User,Heavy Data User,-,65,1688,1,588,14462,29262,584962,2812608,0.011111833,0.060015473,0.10051935,0.5141847,24,804,-,60,100,60,1,1,1,1,1
24/03/2025,202029_1,-33.878123,151.204461,120,Zone1,2000,NSW,74,Green,Green,75,71,90,90,60,52,75,20,10,30,80,70,10,10,10,60,50,70,75,70,100,70,70,70,Heavy Data User,Heavy Data User,1,65,1688,8,588,14462,91502,584962,2812608,0.011111833,0.060015473,0.10051935,0.5141847,24,804,-,69,90,35,1,1,1,1,1
24/03/2025,202029_2,-33.878123,151.204461,240,Zone1,2000,NSW,75,Green,Green,75,71,90,90,60,52,75,20,10,30,80,70,10,10,10,60,50,70,75,70,100,70,70,70,Heavy Data User,Heavy Data User,-,65,1688,7,588,14462,90081,584962,2812608,0.011111833,0.060015473,0.10051935,0.5141847,24,804,-,70,90,45,1,1,1,1,1
24/03/2025,202029_3,-33.878123,151.204461,0,Zone1,2000,NSW,75,Green,Green,75,71,90,90,60,52,75,20,10,30,80,70,10,10,10,60,50,70,75,70,100,70,70,70,Heavy Data User,Heavy Data User,1,65,1688,10,588,14462,64820,584962,2812608,0.011111833,0.060015473,0.10051935,0.5141847,24,804,-,70,90,45,1,1,1,1,1
24/03/2025,202029_4,-33.878123,151.204461,120,Zone1,2000,NSW,78,Green,Green,75,71,90,90,60,52,75,20,10,30,80,70,10,10,10,60,50,70,75,70,100,70,70,70,Heavy Data User,Heavy Data User,1,65,1688,1,588,14462,46554,584962,2812608,0.011111833,0.060015473,0.10051935,0.5141847,24,804,-,73,94,63,1,1,1,1,1
24/03/2025,202051_1,-33.8601,151.2091,120,Zone1,2000,NSW,80,Green,Green,75,71,90,90,60,52,75,20,10,30,80,70,10,10,10,60,50,70,75,70,100,70,70,70,Heavy Data User,Heavy Data User,-,65,1688,6,588,14462,78698,584962,2812608,0.011111833,0.060015473,0.10051935,0.5141847,24,804,-,60,100,70,1,1,1,1,1
24/03/2025,202051_2,-33.8601,151.2091,240,Zone1,2000,NSW,84,Green,Green,75,71,90,90,60,52,75,20,10,30,80,70,10,10,10,60,50,70,75,70,100,70,70,70,Heavy Data User,Heavy Data User,1,65,1688,2,588,14462,63167,584962,2812608,0.011111833,0.060015473,0.10051935,0.5141847,24,804,-,80,100,80,1,1,1,1,1
24/03/2025,202051_3,-33.8601,151.2091,0,Zone1,2000,NSW,76,Green,Green,75,71,90,90,60,52,75,20,10,30,80,70,10,10,10,60,50,70,75,70,100,70,70,70,Heavy Data User,Heavy Data User,1,65,1688,4,588,14462,96756,584962,2812608,0.011111833,0.060015473,0.10051935,0.5141847,24,804,-,60,100,60,1,1,1,1,1
24/03/2025,202101_1,-33.863649,151.204958,120,Zone1,2000,NSW,80,Green,Green,75,71,90,90,60,52,75,20,10,30,80,70,10,10,10,60,50,70,75,70,100,70,70,70,Heavy Data User,Heavy Data User,-,65,1688,2,588,14462,127383,584962,2812608,0.011111833,0.060015473,0.10051935,0.5141847,24,804,-,69,90,55,1,1,1,1,1
24/03/2025,202101_2,-33.863649,151.204958,240,Zone1,2000,NSW,78,Green,Green,75,71,90,90,60,52,75,20,10,30,80,70,10,10,10,60,50,70,75,70,100,70,70,70,Heavy Data User,Heavy Data User,1,65,1688,5,588,14462,57503,584962,2812608,0.011111833,0.060015473,0.10051935,0.5141847,24,804,-,70,90,70,1,1,1,1,1
24/03/2025,202101_3,-33.863649,151.204958,0,Zone1,2000,NSW,78,Green,Green,75,71,90,90,60,52,75,20,10,30,80,70,10,10,10,60,50,70,75,70,100,70,70,70,Heavy Data User,Heavy Data User,2,65,1688,4,588,14462,62151,584962,2812608,0.011111833,0.060015473,0.10051935,0.5141847,24,804,-,82,92,79,1,1,1,1,1
24/03/2025,202136_1,-33.86840148,151.208231,120,Zone1,2000,NSW,78,Green,Green,75,71,90,90,60,52,75,20,10,30,80,70,10,10,10,60,50,70,75,70,100,70,70,70,Heavy Data User,Heavy Data User,-,65,1688,2,588,14462,69920,584962,2812608,0.011111833,0.060015473,0.10051935,0.5141847,24,804,-,68,89,62,1,1,1,1,1
24/03/2025,202136_2,-33.86840148,151.208231,240,Zone1,2000,NSW,77,Green,Green,75,71,90,90,60,52,75,20,10,30,80,70,10,10,10,60,50,70,75,70,100,70,70,70,Heavy Data User,Heavy Data User,1,65,1688,19,588,14462,81686,584962,2812608,0.011111833,0.060015473,0.10051935,0.5141847,24,804,-,69,89,57,1,1,1,1,1
24/03/2025,202150_1,-33.841792,151.210581,120,Zone1,2000,NSW,83,Green,Green,75,71,90,90,60,52,75,20,10,30,80,70,10,10,10,60,50,70,75,70,100,70,70,70,Heavy Data User,Heavy Data User,-,65,1688,-,588,14462,46149,584962,2812608,0.011111833,0.060015473,0.10051935,0.5141847,24,804,-,89,90,85,1,1,1,1,1
24/03/2025,202197_1,-33.86387,151.2092,120,Zone1,2000,NSW,77,Green,Green,75,71,90,90,60,52,75,20,10,30,80,70,10,10,10,60,50,70,75,70,100,70,70,70,Heavy Data User,Heavy Data User,-,65,1688,8,588,14462,96143,584962,2812608,0.011111833,0.060015473,0.10051935,0.5141847,24,804,-,69,90,56,1,1,1,1,1
24/03/2025,202197_2,-33.86387,151.2092,240,Zone1,2000,NSW,79,Green,Green,75,71,90,90,60,52,75,20,10,30,80,70,10,10,10,60,50,70,75,70,100,70,70,70,Heavy Data User,Heavy Data User,-,65,1688,1,588,14462,34905,584962,2812608,0.011111833,0.060015473,0.10051935,0.5141847,24,804,-,72,93,82,1,1,1,1,1
24/03/2025,202197_3,-33.86387,151.2092,0,Zone1,2000,NSW,81,Green,Green,75,71,90,90,60,52,75,20,10,30,80,70,10,10,10,60,50,70,75,70,100,70,70,70,Heavy Data User,Heavy Data User,-,65,1688,9,588,14462,89314,584962,2812608,0.011111833,0.060015473,0.10051935,0.5141847,24,804,-,69,90,71,1,1,1,1,1
24/03/2025,202255_1,-33.87227,151.19781,120,Zone1,2000,NSW,75,Green,Green,75,71,90,90,60,52,75,20,10,30,80,70,10,10,10,60,50,70,75,70,100,70,70,70,Heavy Data User,Heavy Data User,-,65,1688,6,588,14462,104078,584962,2812608,0.011111833,0.060015473,0.10051935,0.5141847,24,804,-,68,89,72,1,1,1,1,1
24/03/2025,202255_2,-33.87227,151.19781,240,Zone1,2000,NSW,80,Green,Green,75,71,90,90,60,52,75,20,10,30,80,70,10,10,10,60,50,70,75,70,100,70,70,70,Heavy Data User,Heavy Data User,-,65,1688,2,588,14462,63745,584962,2812608,0.011111833,0.060015473,0.10051935,0.5141847,24,804,-,69,89,86,1,1,1,1,1
24/03/2025,202255_3,-33.87227,151.19781,0,Zone1,2000,NSW,79,Green,Green,75,71,90,90,60,52,75,20,10,30,80,70,10,10,10,60,50,70,75,70,100,70,70,70,Heavy Data User,Heavy Data User,-,65,1688,2,588,14462,37176,584962,2812608,0.011111833,0.060015473,0.10051935,0.5141847,24,804,-,80,88,73,1,1,1,1,1
24/03/2025,202255_4,-33.87227,151.19781,120,Zone1,2000,NSW,79,Green,Green,75,71,90,90,60,52,75,20,10,30,80,70,10,10,10,60,50,70,75,70,100,70,70,70,Heavy Data User,Heavy Data User,-,65,1688,2,588,14462,31983,584962,2812608,0.011111833,0.060015473,0.10051935,0.5141847,24,804,-,69,90,65,1,1,1,1,1
24/03/2025,202293_1,-33.87225,151.20623,120,Zone1,2000,NSW,76,Green,Green,75,71,90,90,60,52,75,20,10,30,80,70,10,10,10,60,50,70,75,70,100,70,70,70,Heavy Data User,Heavy Data User,3,65,1688,8,588,14462,86393,584962,2812608,0.011111833,0.060015473,0.10051935,0.5141847,24,804,-,69,89,56,1,1,1,1,1
24/03/2025,202293_2,-33.87225,151.20623,240,Zone1,2000,NSW,77,Green,Green,75,71,90,90,60,52,75,20,10,30,80,70,10,10,10,60,50,70,75,70,100,70,70,70,Heavy Data User,Heavy Data User,1,65,1688,16,588,14462,116626,584962,2812608,0.011111833,0.060015473,0.10051935,0.5141847,24,804,-,79,90,35,1,1,1,1,1
24/03/2025,202293_3,-33.87225,151.20623,0,Zone1,2000,NSW,24,Green,Green,75,71,90,90,60,52,75,20,10,30,80,70,10,10,10,60,50,70,75,70,100,70,70,70,Heavy Data User,Heavy Data User,-,65,1688,-,588,14462,-,584962,2812608,0.011111833,0.060015473,0.10051935,0.5141847,24,804,-,0,0,0,0,0,0,1,0
24/03/2025,202293_4,-33.87225,151.20623,120,Zone1,2000,NSW,78,Green,Green,75,71,90,90,60,52,75,20,10,30,80,70,10,10,10,60,50,70,75,70,100,70,70,70,Heavy Data User,Heavy Data User,1,65,1688,4,588,14462,40967,584962,2812608,0.011111833,0.060015473,0.10051935,0.5141847,24,804,-,68,88,72,1,1,1,1,1
24/03/2025,202524_1,-33.8761,151.20811,120,Zone1,2000,NSW,78,Green,Green,75,71,90,90,60,52,75,20,10,30,80,70,10,10,10,60,50,70,75,70,100,70,70,70,Heavy Data User,Heavy Data User,1,65,1688,2,588,14462,47290,584962,2812608,0.011111833,0.060015473,0.10051935,0.5141847,24,804,-,60,100,60,1,1,1,1,1
24/03/2025,202524_3,-33.8761,151.20811,0,Zone1,2000,NSW,80,Green,Green,75,71,90,90,60,52,75,20,10,30,80,70,10,10,10,60,50,70,75,70,100,70,70,70,Heavy Data User,Heavy Data User,-,65,1688,2,588,14462,53241,584962,2812608,0.011111833,0.060015473,0.10051935,0.5141847,24,804,-,60,100,40,1,1,1,1,1
24/03/2025,202537_1,-33.88431,151.20305,120,Zone1,2000,NSW,76,Green,Green,75,71,90,90,60,52,75,20,10,30,80,70,10,10,10,60,50,70,75,70,100,70,70,70,Heavy Data User,Heavy Data User,-,65,1688,13,588,14462,162009,584962,2812608,0.011111833,0.060015473,0.10051935,0.5141847,24,804,-,67,88,43,1,1,1,1,1
24/03/2025,202537_2,-33.88431,151.20305,240,Zone1,2000,NSW,76,Green,Green,75,71,90,90,60,52,75,20,10,30,80,70,10,10,10,60,50,70,75,70,100,70,70,70,Heavy Data User,Heavy Data User,-,65,1688,5,588,14462,179436,584962,2812608,0.011111833,0.060015473,0.10051935,0.5141847,24,804,-,67,88,40,1,1,1,1,1
24/03/2025,202537_3,-33.88431,151.20305,0,Zone1,2000,NSW,77,Green,Green,75,71,90,90,60,52,75,20,10,30,80,70,10,10,10,60,50,70,75,70,100,70,70,70,Heavy Data User,Heavy Data User,1,65,1688,4,588,14462,103627,584962,2812608,0.011111833,0.060015473,0.10051935,0.5141847,24,804,-,68,89,36,1,1,1,1,1
24/03/2025,202558_1,-33.856468,151.20667,120,Zone1,2000,NSW,84,Green,Green,75,71,90,90,60,52,75,20,10,30,80,70,10,10,10,60,50,70,75,70,100,70,70,70,Heavy Data User,Heavy Data User,-,65,1688,-,588,14462,88484,584962,2812608,0.011111833,0.060015473,0.10051935,0.5141847,24,804,-,40,99,60,1,1,1,1,1
24/03/2025,202558_2,-33.856468,151.20667,240,Zone1,2000,NSW,80,Green,Green,75,71,90,90,60,52,75,20,10,30,80,70,10,10,10,60,50,70,75,70,100,70,70,70,Heavy Data User,Heavy Data User,-,65,1688,-,588,14462,81633,584962,2812608,0.011111833,0.060015473,0.10051935,0.5141847,24,804,-,40,100,70,1,1,1,1,1
24/03/2025,202672_1,-33.86279,151.2084,120,Zone1,2000,NSW,81,Green,Green,75,71,90,90,60,52,75,20,10,30,80,70,10,10,10,60,50,70,75,70,100,70,70,70,Heavy Data User,Heavy Data User,-,65,1688,1,588,14462,20412,584962,2812608,0.011111833,0.060015473,0.10051935,0.5141847,24,804,-,72,92,84,1,1,1,1,1
24/03/2025,202672_2,-33.86279,151.2084,240,Zone1,2000,NSW,72,Green,Green,75,71,90,90,60,52,75,20,10,30,80,70,10,10,10,60,50,70,75,70,100,70,70,70,Heavy Data User,Heavy Data User,-,65,1688,-,588,14462,3309,584962,2812608,0.011111833,0.060015473,0.10051935,0.5141847,24,804,-,70,90,95,1,1,1,1,1
24/03/2025,202672_3,-33.86279,151.2084,0,Zone1,2000,NSW,79,Green,Green,75,71,90,90,60,52,75,20,10,30,80,70,10,10,10,60,50,70,75,70,100,70,70,70,Heavy Data User,Heavy Data User,-,65,1688,3,588,14462,43885,584962,2812608,0.011111833,0.060015473,0.10051935,0.5141847,24,804,-,72,92,78,1,1,1,1,1
24/03/2025,202724_1,-33.86648,151.20533,120,Zone1,2000,NSW,81,Green,Green,75,71,90,90,60,52,75,20,10,30,80,70,10,10,10,60,50,70,75,70,100,70,70,70,Heavy Data User,Heavy Data User,1,65,1688,3,588,14462,37082,584962,2812608,0.011111833,0.060015473,0.10051935,0.5141847,24,804,-,60,100,70,1,1,1,1,1
24/03/2025,202724_2,-33.86648,151.20533,240,Zone1,2000,NSW,83,Green,Green,75,71,90,90,60,52,75,20,10,30,80,70,10,10,10,60,50,70,75,70,100,70,70,70,Heavy Data User,Heavy Data User,-,65,1688,5,588,14462,50261,584962,2812608,0.011111833,0.060015473,0.10051935,0.5141847,24,804,-,60,100,60,1,1,1,1,1
24/03/2025,202724_3,-33.86648,151.20533,0,Zone1,2000,NSW,85,Green,Green,75,71,90,90,60,52,75,20,10,30,80,70,10,10,10,60,50,70,75,70,100,70,70,70,Heavy Data User,Heavy Data User,-,65,1688,-,588,14462,59742,584962,2812608,0.011111833,0.060015473,0.10051935,0.5141847,24,804,-,60,100,70,1,1,1,1,1
24/03/2025,202878_1,-33.88009,151.20644,120,Zone1,2000,NSW,76,Green,Green,75,71,90,90,60,52,75,20,10,30,80,70,10,10,10,60,50,70,75,70,100,70,70,70,Heavy Data User,Heavy Data User,1,65,1688,9,588,14462,113378,584962,2812608,0.011111833,0.060015473,0.10051935,0.5141847,24,804,-,69,89,41,1,1,1,1,1
24/03/2025,202878_2,-33.88009,151.20644,240,Zone1,2000,NSW,77,Green,Green,75,71,90,90,60,52,75,20,10,30,80,70,10,10,10,60,50,70,75,70,100,70,70,70,Heavy Data User,Heavy Data User,1,65,1688,2,588,14462,162413,584962,2812608,0.011111833,0.060015473,0.10051935,0.5141847,24,804,-,69,89,40,1,1,1,1,1
24/03/2025,202878_3,-33.88009,151.20644,0,Zone1,2000,NSW,75,Green,Green,75,71,90,90,60,52,75,20,10,30,80,70,10,10,10,60,50,70,75,70,100,70,70,70,Heavy Data User,Heavy Data User,-,65,1688,7,588,14462,75459,584962,2812608,0.011111833,0.060015473,0.10051935,0.5141847,24,804,-,69,90,51,1,1,1,1,1
24/03/2025,202950_1,-33.875028,151.207071,120,Zone1,2000,NSW,80,Green,Green,75,71,90,90,60,52,75,20,10,30,80,70,10,10,10,60,50,70,75,70,100,70,70,70,Heavy Data User,Heavy Data User,-,65,1688,2,588,14462,63607,584962,2812608,0.011111833,0.060015473,0.10051935,0.5141847,24,804,-,60,100,40,1,1,1,1,1
24/03/2025,202950_2,-33.875028,151.207071,240,Zone1,2000,NSW,78,Green,Green,75,71,90,90,60,52,75,20,10,30,80,70,10,10,10,60,50,70,75,70,100,70,70,70,Heavy Data User,Heavy Data User,-,65,1688,3,588,14462,63250,584962,2812608,0.011111833,0.060015473,0.10051935,0.5141847,24,804,-,60,100,30,1,1,1,1,1
24/03/2025,202950_3,-33.875028,151.207071,0,Zone1,2000,NSW,83,Green,Green,75,71,90,90,60,52,75,20,10,30,80,70,10,10,10,60,50,70,75,70,100,70,70,70,Heavy Data User,Heavy Data User,-,65,1688,-,588,14462,101082,584962,2812608,0.011111833,0.060015473,0.10051935,0.5141847,24,804,-,60,100,40,1,1,1,1,1
24/03/2025,202963_1,-33.874779,151.204425,120,Zone1,2000,NSW,76,Green,Green,75,71,90,90,60,52,75,20,10,30,80,70,10,10,10,60,50,70,75,70,100,70,70,70,Heavy Data User,Heavy Data User,-,65,1688,3,588,14462,28326,584962,2812608,0.011111833,0.060015473,0.10051935,0.5141847,24,804,-,71,91,54,1,1,1,1,1
24/03/2025,202963_2,-33.874779,151.204425,240,Zone1,2000,NSW,74,Green,Green,75,71,90,90,60,52,75,20,10,30,80,70,10,10,10,60,50,70,75,70,100,70,70,70,Heavy Data User,Heavy Data User,-,65,1688,2,588,14462,20467,584962,2812608,0.011111833,0.060015473,0.10051935,0.5141847,24,804,-,72,92,64,1,1,1,1,1
24/03/2025,202963_3,-33.874779,151.204425,0,Zone1,2000,NSW,82,Green,Green,75,71,90,90,60,52,75,20,10,30,80,70,10,10,10,60,50,70,75,70,100,70,70,70,Heavy Data User,Heavy Data User,-,65,1688,1,588,14462,37645,584962,2812608,0.011111833,0.060015473,0.10051935,0.5141847,24,804,-,80,92,70,1,1,1,1,1
24/03/2025,202971_1,-33.864562,151.2131,120,Zone1,2000,NSW,82,Green,Green,75,71,90,90,60,52,75,20,10,30,80,70,10,10,10,60,50,70,75,70,100,70,70,70,Heavy Data User,Heavy Data User,-,65,1688,-,588,14462,48793,584962,2812608,0.011111833,0.060015473,0.10051935,0.5141847,24,804,-,84,85,100,1,1,1,1,1
24/03/2025,220013_1,-33.861667,151.207667,120,Zone1,2000,NSW,83,Green,Green,75,71,90,90,60,52,75,20,10,30,80,70,10,10,10,60,50,70,75,70,100,70,70,70,Heavy Data User,Heavy Data User,-,65,1688,1,588,14462,1479,584962,2812608,0.011111833,0.060015473,0.10051935,0.5141847,24,804,-,88,88,92,1,1,1,1,1
24/03/2025,220016_1,-33.874558,151.206751,120,Zone1,2000,NSW,78,Green,Green,75,71,90,90,60,52,75,20,10,30,80,70,10,10,10,60,50,70,75,70,100,70,70,70,Heavy Data User,Heavy Data User,-,65,1688,-,588,14462,3060,584962,2812608,0.011111833,0.060015473,0.10051935,0.5141847,24,804,-,67,84,90,1,1,1,1,1
24/03/2025,220025_1,-33.861478,151.206496,120,Zone1,2000,NSW,89,Green,Green,75,71,90,90,60,52,75,20,10,30,80,70,10,10,10,60,50,70,75,70,100,70,70,70,Heavy Data User,Heavy Data User,-,65,1688,-,588,14462,1420,584962,2812608,0.011111833,0.060015473,0.10051935,0.5141847,24,804,-,87,88,100,1,1,1,1,1
24/03/2025,220025_2,-33.861478,151.206496,240,Zone1,2000,NSW,66,Green,Green,75,71,90,90,60,52,75,20,10,30,80,70,10,10,10,60,50,70,75,70,100,70,70,70,Heavy Data User,Heavy Data User,-,65,1688,1,588,14462,911,584962,2812608,0.011111833,0.060015473,0.10051935,0.5141847,24,804,-,72,87,100,1,1,1,1,0
24/03/2025,220036_1,-33.872529,151.207237,120,Zone1,2000,NSW,72,Green,Green,75,71,90,90,60,52,75,20,10,30,80,70,10,10,10,60,50,70,75,70,100,70,70,70,Heavy Data User,Heavy Data User,-,65,1688,1,588,14462,20819,584962,2812608,0.011111833,0.060015473,0.10051935,0.5141847,24,804,-,83,92,80,1,1,1,1,1
24/03/2025,220044_1,-33.865254,151.204146,120,Zone1,2000,NSW,83,Green,Green,75,71,90,90,60,52,75,20,10,30,80,70,10,10,10,60,50,70,75,70,100,70,70,70,Heavy Data User,Heavy Data User,-,65,1688,-,588,14462,18852,584962,2812608,0.011111833,0.060015473,0.10051935,0.5141847,24,804,-,100,87,97,1,1,1,1,1
24/03/2025,220050_1,-33.859194,151.201379,120,Zone1,2000,NSW,65,Green,Green,75,71,90,90,60,52,75,20,10,30,80,70,10,10,10,60,50,70,75,70,100,70,70,70,Heavy Data User,Heavy Data User,-,65,1688,1,588,14462,5978,584962,2812608,0.011111833,0.060015473,0.10051935,0.5141847,24,804,-,60,82,89,1,1,1,1,1
24/03/2025,220050_10,-33.859194,151.201379,120,Zone1,2000,NSW,82,Green,Green,75,71,90,90,60,52,75,20,10,30,80,70,10,10,10,60,50,70,75,70,100,70,70,70,Heavy Data User,Heavy Data User,-,65,1688,-,588,14462,906,584962,2812608,0.011111833,0.060015473,0.10051935,0.5141847,24,804,-,84,85,100,1,1,1,1,1
24/03/2025,220050_11,-33.859194,151.201379,240,Zone1,2000,NSW,67,Green,Green,75,71,90,90,60,52,75,20,10,30,80,70,10,10,10,60,50,70,75,70,100,70,70,70,Heavy Data User,Heavy Data User,-,65,1688,-,588,14462,712,584962,2812608,0.011111833,0.060015473,0.10051935,0.5141847,24,804,-,100,85,100,1,1,1,1,0
24/03/2025,220050_12,-33.859194,151.201379,0,Zone1,2000,NSW,66,Green,Green,75,71,90,90,60,52,75,20,10,30,80,70,10,10,10,60,50,70,75,70,100,70,70,70,Heavy Data User,Heavy Data User,-,65,1688,1,588,14462,886,584962,2812608,0.011111833,0.060015473,0.10051935,0.5141847,24,804,-,82,83,91,1,1,1,1,0
24/03/2025,220050_13,-33.859194,151.201379,0,Zone1,2000,NSW,70,Green,Green,75,71,90,90,60,52,75,20,10,30,80,70,10,10,10,60,50,70,75,70,100,70,70,70,Heavy Data User,Heavy Data User,-,65,1688,1,588,14462,432,584962,2812608,0.011111833,0.060015473,0.10051935,0.5141847,24,804,-,100,85,100,1,1,1,1,0
